a,b,c,objID,objType,objYear,wapName,wakName,wacName,pmnID,pmnObjName,area,pmnRemarks,kec
68618,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI BENGKULU 2015\TAHUN 2013\Kab. Bengkulu Utara\Kecamatan Lais\ptn_lais.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Bengkulu,-,-,-,-,-,-,lais
68642,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI BENGKULU 2015\TAHUN 2013\Kab. Seluma\Kecamatan Ilir Talo\ptn_ilirTalo.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Bengkulu,-,-,-,-,-,-,ilirTalo
68663,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI BENGKULU 2015\TAHUN 2013\Kab. Seluma\Kecamatan Seluma Selatan\ptn_selumaSelatan.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Bengkulu,-,-,-,-,-,-,selumaSelatan
68684,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI BENGKULU 2015\TAHUN 2013\Kab. Seluma\Kecamatan Seluma Timur\ptn_selumaTimur.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Bengkulu,-,-,-,-,-,-,selumaTimur
68712,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI BENGKULU 2015\TAHUN 2014\Kab. Bengkulu Selatan\Kecamatan Bunga Mas\ptn_bungaMas.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Bengkulu,-,-,-,-,-,-,bungaMas
68740,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI BENGKULU 2015\TAHUN 2014\Kab. Bengkulu Selatan\Kecamatan Kedurang Ilir\ptn_kedurangHilir.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Bengkulu,-,-,-,-,-,-,kedurangHilir
68761,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI BENGKULU 2015\TAHUN 2014\Kab. Bengkulu Selatan\Kecamatan Kota Manna\ptn_kotaManna.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Bengkulu,-,-,-,-,-,-,kotaManna
68782,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI BENGKULU 2015\TAHUN 2014\Kab. Bengkulu Selatan\Kecamatan Manna\ptn_manna.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Bengkulu,-,-,-,-,-,-,manna
68803,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI BENGKULU 2015\TAHUN 2014\Kab. Bengkulu Selatan\Kecamatan Pasar Manna\ptn_pasarManna.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Bengkulu,-,-,-,-,-,-,pasarManna
68824,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI BENGKULU 2015\TAHUN 2014\Kab. Bengkulu Selatan\Kecamatan Pino Raya\ptn_pinoRaya.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Bengkulu,-,-,-,-,-,-,pinoRaya
70409,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2010\ptn_lasolo.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,lasolo
70416,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2010\ptn_lembo.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,lembo
70423,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2010\ptn_palanggaSelatan.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,palanggaSelatan
70430,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2010\ptn_tinanggea.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,tinanggea
70521,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2011\ptn_kolono.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,kolono
70528,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2011\ptn_lainea.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,lainea
70535,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2011\ptn_laonti.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,laonti
70542,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2011\ptn_moramo.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,moramo
70549,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2011\ptn_pulauBokori.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,pulauBokori
70556,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2011\ptn_pulauSaponda.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,pulauSaponda
70647,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2012\ptn_wawoniiBarat.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,wawoniiBarat
70654,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2012\ptn_wawoniiTengah.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,wawoniiTengah
70661,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2012\ptn_wawoniiTenggara.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,wawoniiTenggara
70675,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2012\ptn_wawoniiTimurLaut.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,wawoniiTimurLaut
70682,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2012\ptn_wawoniiUtara.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,wawoniiUtara
70773,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2013\ptn_laeya.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,laeya
70780,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2013\ptn_lantariJaya.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,lantariJaya
70787,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2013\ptn_moramoUtara.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,moramoUtara
70794,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2013\ptn_rarowatuUtara.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,rarowatuUtara
70801,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2013\ptn_rumbia.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,rumbia
70808,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2013\ptn_rumbiaTengah.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,rumbiaTengah
70906,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2014\ptn_mataoleo.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,mataoleo
70920,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2014\ptn_poleangTenggara.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,poleangTenggara
70927,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2014\ptn_poleangTimur.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,poleangTimur
70934,F:\WP3WT\@ Integrasi Data\2015\INTEGRASI SULTRA 2015\2014\ptn_samaturu.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,samaturu
373061,F:\WP3WT\Hasil Inventarisasi Daerah\@ Data Inventarisasi Daerah 2013-2014-2015-2016\2016\16. Jawa Timur 2016\Kecamatan Ambunten\shp\PTN_Ambunten.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Jawa Timur,-,-,-,-,-,-,Ambunten
373278,F:\WP3WT\Hasil Inventarisasi Daerah\@ Data Inventarisasi Daerah 2013-2014-2015-2016\2016\16. Jawa Timur 2016\Kecamatan Dasuk\shp\PTN_Dasuk.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Jawa Timur,-,-,-,-,-,-,Dasuk
373524,F:\WP3WT\Hasil Inventarisasi Daerah\@ Data Inventarisasi Daerah 2013-2014-2015-2016\2016\16. Jawa Timur 2016\Saronggi\SHP\ptn_saronggi.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Jawa Timur,-,-,-,-,-,-,saronggi
377159,F:\WP3WT\Hasil Inventarisasi Daerah\@ Data Inventarisasi Daerah 2013-2014-2015-2016\2016\28. Sulawesi Tenggara 2016\PETA-2016\1. Kecamatan Pomalaa Kab. Kolaka\Data\ptn_pomalaa.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,pomalaa
377318,F:\WP3WT\Hasil Inventarisasi Daerah\@ Data Inventarisasi Daerah 2013-2014-2015-2016\2016\28. Sulawesi Tenggara 2016\PETA-2016\2. Kecamatan Iwoimendaa Kab. Kolaka\Data\ptn_iwoimendaa.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,iwoimendaa
377481,F:\WP3WT\Hasil Inventarisasi Daerah\@ Data Inventarisasi Daerah 2013-2014-2015-2016\2016\28. Sulawesi Tenggara 2016\PETA-2016\3. Kecamatan Baula Kab. Kolaka\Data\ptn_baula.shp,"['objID', 'objType', 'objYear', 'wapName', 'wakName', 'wacName', 'wadName', 'ptnID', 'ptnObjName', 'Area', 'ptnRemark']",-,-,-,Sulawesi Tenggara,-,-,-,-,-,-,baula
